Feature,Age value,ASV,Shapley,Seed
LungFlow,4-10_days,0.000789423585132152,0.01863052727887407,109
CardiacMixing,0-3_days,-0.006299862397894295,-0.0331224880926311,109
CardiacMixing,11-30_days,-0.0007098041410925188,0.022592473484110087,109
CardiacMixing,4-10_days,0.007006467675350583,0.01053001385589596,109
Grunting,0-3_days,-5.733249999999922e-05,0.001989298341795802,109
Grunting,11-30_days,0.0,-0.000656140162027441,109
Grunting,4-10_days,5.73325e-05,-0.0013331581291276963,109
LVH,0-3_days,0.017386355812878753,-0.000697671240195632,109
LVH,11-30_days,-0.012326839412878784,3.9693573489785196e-05,109
LVH,4-10_days,-0.005059516400000001,0.0006579781556501985,109
LungParench,0-3_days,6.552547070693741e-05,-0.005623861330095678,109
LungParench,11-30_days,0.0002634900954836824,-0.00031926038907840846,109
LungParench,4-10_days,-0.00018817276316045073,0.005943122484022751,109
CO2,0-3_days,8.488527199992443e-18,0.003934692768380046,109
CO2,11-30_days,0.0,-0.0027469785895664245,109
CO2,4-10_days,0.0,-0.001187714426778257,109
LVHreport,0-3_days,0.0005313680850168315,-0.0011916597373783588,109
LVHreport,11-30_days,-0.0005313680850168351,0.0031083666253834963,109
LVHreport,4-10_days,0.0,-0.001916707130149007,109
Sick,0-3_days,0.0007517666849566766,-0.0017948348075151443,109
Sick,11-30_days,-0.0016542314552461463,0.004159010596340522,109
Sick,4-10_days,0.0009024647702894336,-0.002364176120609045,109
HypoxiaInO2,0-3_days,-0.0010921528506108646,0.014424402853474022,109
HypoxiaInO2,11-30_days,0.0007253896046420251,0.003026227107620798,109
HypoxiaInO2,4-10_days,0.00038258142778702813,-0.017450630059465767,109
Disease,0-3_days,-0.07740307852770478,0.13809803232550621,109
Disease,11-30_days,0.05366679332607853,-0.08128778608515859,109
Disease,4-10_days,0.02472869610377519,-0.056810250729322435,109
CO2Report,0-3_days,1.2959457209457717e-05,0.0009204783709719777,110
CO2Report,11-30_days,0.0,-0.002171757920878008,110
CO2Report,4-10_days,-1.295945720945727e-05,0.0012512795813381672,110
ChestXray,0-3_days,-0.023640831402522103,0.03675932034733705,110
ChestXray,11-30_days,0.00726523257028674,-0.042418558187928286,110
ChestXray,4-10_days,0.016474595071551558,0.00565924105612794,110
LowerBodyO2,0-3_days,-0.015353993788453984,-0.009254704667255283,110
LowerBodyO2,11-30_days,0.016471039038646558,-0.0010790706821717322,110
LowerBodyO2,4-10_days,-0.0011089982709998265,0.010333777647465467,110
GruntingReport,0-3_days,-0.0042039096563697516,0.01821622367715463,110
GruntingReport,11-30_days,0.00407089838478365,-0.022538784905336798,110
GruntingReport,4-10_days,0.00013301127158606678,0.004322557818959467,110
RUQO2,0-3_days,-0.01331442758836921,-0.002583846435882151,110
RUQO2,11-30_days,0.01650865976350187,-0.012825955355074256,110
RUQO2,4-10_days,-0.0031942321751325625,0.015409802912326995,110
XrayReport,0-3_days,0.0004842302015874904,-0.013687730436213314,110
XrayReport,11-30_days,-0.00042364339974642365,0.02489749524043873,110
XrayReport,4-10_days,-6.058680184107718e-05,-0.01120977797138039,110
HypDistrib,0-3_days,-0.0017623910973356596,0.001721583679318428,110
HypDistrib,11-30_days,0.0018549100699750153,-0.003522004336118698,110
HypDistrib,4-10_days,-9.148475371414766e-05,0.0018004209105856716,110
BirthAsphyxia,0-3_days,-0.0020592929313208996,0.0014413992222398518,110
BirthAsphyxia,11-30_days,0.00010815626705335674,0.00014632746111601592,110
BirthAsphyxia,4-10_days,0.0019732898147977844,-0.001587727009318769,110
DuctFlow,0-3_days,-0.0001003366153846129,-0.005068281767889858,110
DuctFlow,11-30_days,0.0022277458028253224,-0.012628499219426886,110
DuctFlow,4-10_days,-0.002127409187440706,0.017696780450060033,110
LungFlow,0-3_days,-0.02138649348488615,0.02197585463989526,110
LungFlow,11-30_days,-0.003386570550534635,0.007854036779608577,110
LungFlow,4-10_days,0.02477306403542083,-0.029829890264372806,110
CardiacMixing,0-3_days,-0.01468551545252245,0.0065651735290884975,110
CardiacMixing,11-30_days,0.010779766712628756,-0.004146284735325026,110
CardiacMixing,4-10_days,0.00392711660952501,-0.002418890680419281,110
Grunting,0-3_days,0.001870350309307439,-0.01132915916852653,110
Grunting,11-30_days,-0.0021626246864608002,0.006120987247122685,110
Grunting,4-10_days,0.0002848783946716903,0.005208170578407589,110
LVH,0-3_days,-0.01772590207507836,-0.025256643765605987,110
LVH,11-30_days,0.006488286029563481,0.012368962159671355,110
LVH,4-10_days,0.011368383746165712,0.0128876784563181,110
LungParench,0-3_days,-0.030295888355536354,-0.024717476153746247,110
LungParench,11-30_days,0.026119694246030174,0.006493994441116229,110
LungParench,4-10_days,0.004629448521229272,0.018223482985049486,110
CO2,0-3_days,0.0027276014517776327,-0.006053913567448035,110
CO2,11-30_days,4.7501663943682536e-05,0.0055101233215827964,110
CO2,4-10_days,-0.0030110785003367117,0.0005437900545075536,110
LVHreport,0-3_days,-0.007626836418541252,-0.0015067224809899927,110
LVHreport,11-30_days,0.00702966228302222,-0.0013862156089453493,110
LVHreport,4-10_days,0.0005971741355190284,0.00289293865673244,110
Sick,0-3_days,0.004382381536156007,-0.00511132444953546,110
Sick,11-30_days,-0.005220808438252404,0.0026220898181782103,110
Sick,4-10_days,0.0010529385918123478,0.002489234806562308,110
HypoxiaInO2,0-3_days,-0.017850643579805165,0.00018656481755897404,110
HypoxiaInO2,11-30_days,0.01890961104687968,0.0021394911530660467,110
HypoxiaInO2,4-10_days,-0.0010069880487859311,-0.0023260559915797784,110
Disease,0-3_days,0.09517839433757536,-0.20569510191679,110
Disease,11-30_days,-0.06752972314961198,0.1734682236611843,110
Disease,4-10_days,-0.027108788457407707,0.03222689650952816,110
CO2Report,0-3_days,-0.0006034521015151467,0.004594015488401056,111
CO2Report,11-30_days,0.0,-0.0007627303677145391,111
CO2Report,4-10_days,0.0006034521015151529,-0.003831285056658089,111
ChestXray,0-3_days,0.0183623189279158,-0.01904084736481309,111
ChestXray,11-30_days,-0.0028566165866133874,0.006155326883890666,111
ChestXray,4-10_days,-0.015505702341302444,0.012885526209138333,111
LowerBodyO2,0-3_days,-0.007865326345972675,-0.0032624016306363047,111
LowerBodyO2,11-30_days,0.0018362268692848772,-0.0015796273271553218,111
LowerBodyO2,4-10_days,0.006029099476687763,0.004842028395505622,111
GruntingReport,0-3_days,-0.00020309351295817035,-0.00927565436810255,111
GruntingReport,11-30_days,-0.00012484929653679662,0.009086982877925039,111
GruntingReport,4-10_days,0.00032794280949494933,0.00018866983242332936,111
RUQO2,0-3_days,5.865922246005496e-17,0.03592618963448331,111
RUQO2,11-30_days,0.0,-0.020462250109412706,111
RUQO2,4-10_days,0.0,-0.01546394634176977,111
XrayReport,0-3_days,-0.015210250431736797,0.010066305389627814,111
XrayReport,11-30_days,0.002794076798479299,0.002651371637475677,111
XrayReport,4-10_days,0.012416173633257482,-0.012717679955530912,111
HypDistrib,0-3_days,-0.0003558481648784856,8.33333283662796e-05,111
HypDistrib,11-30_days,7.332767018426047e-05,0.0003333333507180214,111
HypDistrib,4-10_days,0.0002825204946942774,-0.000416666679084301,111
BirthAsphyxia,0-3_days,-0.0008584765067719545,0.0017272296361625194,111
BirthAsphyxia,11-30_days,-0.00018704422773897778,-0.0007533865049481392,111
BirthAsphyxia,4-10_days,0.0010130429162563993,-0.0009738434664905071,111
DuctFlow,0-3_days,-1.4204323991527737e-17,0.0024920834600925448,111
DuctFlow,11-30_days,0.0,0.001989558783825487,111
DuctFlow,4-10_days,0.0,-0.0044816451519727706,111
LungFlow,0-3_days,-0.0008502893768638824,0.024007712919265033,111
LungFlow,11-30_days,0.0,-0.013106537144631147,111
LungFlow,4-10_days,0.0008502893768638772,-0.01090117712621577,111
CardiacMixing,0-3_days,0.0002953239946290778,-0.008477189750410617,111
CardiacMixing,11-30_days,-0.00011186601623543128,-0.005636878734221682,111
CardiacMixing,4-10_days,-0.00018345797839363576,0.014114061985164881,111
Grunting,0-3_days,-0.0007949180889449003,0.0005047832988202571,111
Grunting,11-30_days,-0.0003393218865773117,-0.0011774238757789135,111
Grunting,4-10_days,0.00113423997552223,0.0006726396642625332,111
LVH,0-3_days,-3.2653618371328133e-18,-0.0038603415712714197,111
LVH,11-30_days,0.0,0.0022962963953614235,111
LVH,4-10_days,0.0,0.0015640452993102372,111
LungParench,0-3_days,-0.00043952266292470436,-0.0054055903851985936,111
LungParench,11-30_days,0.0013451514284632034,-0.0025711471610702576,111
LungParench,4-10_days,-0.0009056287655384605,0.007976738479919731,111
CO2,0-3_days,-0.0008647598871380533,-0.003838367238640785,111
CO2,11-30_days,0.0,-0.0006046000146307051,111
CO2,4-10_days,0.0008647598871380478,0.004442966454662383,111
LVHreport,0-3_days,-6.530723674265627e-19,-5.3030308336019517e-05,111
LVHreport,11-30_days,0.0,-3.030303167179227e-05,111
LVHreport,4-10_days,0.0,8.333333767950535e-05,111
Sick,0-3_days,-0.0003552400698364871,-0.002046198060270399,111
Sick,11-30_days,-1.0813862115384503e-05,0.0022261554829310624,111
Sick,4-10_days,0.0003660539319518698,-0.00017995709553360938,111
HypoxiaInO2,0-3_days,-0.0012121630690274038,0.0019357075449079274,111
HypoxiaInO2,11-30_days,0.0,-0.0014497038861736656,111
HypoxiaInO2,4-10_days,0.001212163069027416,-0.000486000538803637,111
Disease,0-3_days,-0.06522115733798373,0.08211561918258667,111
Disease,11-30_days,0.04623186392383974,-0.05861998326377943,111
Disease,4-10_days,0.020284504608259445,-0.023495644703507422,111
CO2Report,0-3_days,-0.002336020972431099,0.0070913049206137654,112
CO2Report,11-30_days,0.0018323929059829067,0.011454254530835897,112
CO2Report,4-10_days,0.0005036280664482194,-0.018545562715735285,112
ChestXray,0-3_days,0.006659490760069136,-0.02419754267553799,112
ChestXray,11-30_days,0.00047403468184408203,0.03016815868439153,112
ChestXray,4-10_days,-0.0071335254419132585,-0.005970617116545327,112
LowerBodyO2,0-3_days,0.005794942563232334,2.329721115529537e-05,112
LowerBodyO2,11-30_days,-0.0026006623272727255,-0.010631792013300582,112
LowerBodyO2,4-10_days,-0.0031942802359595994,0.010608496693894267,112
GruntingReport,0-3_days,-1.7594007159504637e-06,-0.0036327728861942888,112
GruntingReport,11-30_days,-5.44809928404928e-06,-0.0006172895315103233,112
GruntingReport,4-10_days,7.207500000000024e-06,0.0042500622186344116,112
RUQO2,0-3_days,-0.0002457379868479183,-0.008911438640207053,112
RUQO2,11-30_days,-0.00025684252716727724,0.009186426154337823,112
RUQO2,4-10_days,0.0005025805140151615,-0.0002749896049499512,112
XrayReport,0-3_days,-0.004150314868822192,0.0003816822823137045,112
XrayReport,11-30_days,0.0,-0.005530929533997551,112
XrayReport,4-10_days,0.004150314868822202,0.00514924299553968,112
HypDistrib,0-3_days,-0.014118184552051565,-0.017267195018939675,112
HypDistrib,11-30_days,4.3089103514263344e-05,0.00696975571103394,112
HypDistrib,4-10_days,0.01407213204479291,0.010297438274137675,112
BirthAsphyxia,0-3_days,0.0003510845039033095,6.250000093132258e-05,112
BirthAsphyxia,11-30_days,-0.00026840431893250527,0.0003750000149011612,112
BirthAsphyxia,4-10_days,-8.911986487860485e-05,-0.0004374999925494194,112
DuctFlow,0-3_days,-0.010231219564061889,0.0027327529585454615,112
DuctFlow,11-30_days,0.0023921754193261,-0.0005243642942514271,112
DuctFlow,4-10_days,0.007996694949950997,-0.0022083898109849544,112
LungFlow,0-3_days,-0.005914829046288819,0.01205625198315829,112
LungFlow,11-30_days,0.005620042812522593,-0.01650492192420643,112
LungFlow,4-10_days,0.0002947862337662339,0.004448667815886438,112
CardiacMixing,0-3_days,-0.01001786839674874,-0.00709237465634942,112
CardiacMixing,11-30_days,-0.00042234987787244263,-0.009194320600945502,112
CardiacMixing,4-10_days,0.010760104919478188,0.016286695373710244,112
Grunting,0-3_days,-0.0003075051071202983,-0.0027437030361033977,112
Grunting,11-30_days,-6.717678801087797e-05,0.0010885921819135547,112
Grunting,4-10_days,0.0003746818951311728,0.0016551109519787133,112
LVH,0-3_days,-0.005581398031115893,2.254178747534752e-05,112
LVH,11-30_days,9.192546116254123e-05,-0.0019252051773946733,112
LVH,4-10_days,0.005701809827462535,0.001902663328219205,112
LungParench,0-3_days,-0.004981619302990935,-0.016560275878291578,112
LungParench,11-30_days,-0.0013422322380729455,0.04279067389434203,112
LungParench,4-10_days,0.006451260595454058,-0.02623040001024492,112
CO2,0-3_days,-0.00865705132571156,-0.0011124353762716054,112
CO2,11-30_days,0.0048815929672093375,-0.0005145648523466661,112
CO2,4-10_days,0.00386878233345937,0.0016270006587728858,112
LVHreport,0-3_days,-0.00025900389420764803,-0.0021975615713745356,112
LVHreport,11-30_days,9.482309388142747e-06,-0.0014882529666647316,112
LVHreport,4-10_days,0.0002484179743867238,0.0036858152318745853,112
Sick,0-3_days,0.002949577496640172,0.00016491569112986326,112
Sick,11-30_days,0.00032779924741208787,-0.0006610245874617248,112
Sick,4-10_days,-0.003277376744052238,0.0004961085179820656,112
HypoxiaInO2,0-3_days,0.004292022197523051,-0.014533122647553682,112
HypoxiaInO2,11-30_days,-0.0054309329501261655,0.022254795060725883,112
HypoxiaInO2,4-10_days,0.000939567763185145,-0.0077216771012172105,112
Disease,0-3_days,-0.03847706032631082,0.03916956454515457,112
Disease,11-30_days,0.048066904594082034,0.01521736714988947,112
Disease,4-10_days,-0.009727175787361292,-0.054386944696307185,112
CO2Report,0-3_days,-2.69123228335122e-19,-0.0015605300944298505,113
CO2Report,11-30_days,0.0,-0.0002571188204456121,113
CO2Report,4-10_days,-6.72808070837805e-20,0.0018176481185946613,113
ChestXray,0-3_days,0.2608822452457041,-0.029018287267535924,113
ChestXray,11-30_days,0.006957622643159302,-0.0024938840721733867,113
ChestXray,4-10_days,-0.27221845042780046,0.03151217337232083,113
LowerBodyO2,0-3_days,-3.173760264229118e-18,-0.00437238494399935,113
LowerBodyO2,11-30_days,0.0,0.0031758076822734436,113
LowerBodyO2,4-10_days,0.0,0.0011965767212677746,113
GruntingReport,0-3_days,0.15769068789794194,-0.12302011451683939,113
GruntingReport,11-30_days,0.0014039354290154302,-0.010376854296773673,113
GruntingReport,4-10_days,-0.15933088127421707,0.13339697603601963,113
RUQO2,0-3_days,0.0,-0.0027134024351835252,113
RUQO2,11-30_days,0.0,0.0025324229709804058,113
RUQO2,4-10_days,0.0,0.0001809797203168273,113
XrayReport,0-3_days,0.15169539926397702,-0.17893263414502145,113
XrayReport,11-30_days,-0.00016362336552336546,0.003817811243934557,113
XrayReport,4-10_days,-0.15191334032014286,0.1751148253143765,113
HypDistrib,0-3_days,6.2386298269463455e-19,0.00011043759062886239,113
HypDistrib,11-30_days,0.0,0.0002484733489109203,113
HypDistrib,4-10_days,-5.0460605312835375e-19,-0.00035891164327040315,113
BirthAsphyxia,0-3_days,-0.002679305225148032,0.0010049676895141602,113
BirthAsphyxia,11-30_days,0.00023776550782835665,7.872133748605848e-05,113
BirthAsphyxia,4-10_days,0.0026643865053319685,-0.001083689178340137,113
DuctFlow,0-3_days,0.028905063418728207,-0.18935765670845284,113
DuctFlow,11-30_days,0.0,0.0014516348342294805,113
DuctFlow,4-10_days,-0.021678797564046146,0.18790602671913803,113
LungFlow,0-3_days,-0.002238227198388649,0.0019905151426792144,113
LungFlow,11-30_days,0.0,0.00045298479031771424,113
LungFlow,4-10_days,0.0022382271983886477,-0.00244349985383451,113
CardiacMixing,0-3_days,0.054564315668736006,-0.049970467507373544,113
CardiacMixing,11-30_days,-0.014560625320489582,0.026170605982188136,113
CardiacMixing,4-10_days,-0.039887324395886374,0.023799865012988447,113
Grunting,0-3_days,0.19131192914799375,-0.00956339216325432,113
Grunting,11-30_days,0.007839117258050593,0.005465697953477502,113
Grunting,4-10_days,-0.2003392613135549,0.004097693574149162,113
LVH,0-3_days,0.022994375716390954,-0.0364371295645833,113
LVH,11-30_days,-0.0014169470507544792,0.003006305668968707,113
LVH,4-10_days,-0.021852532100499495,0.03343082479201257,113
LungParench,0-3_days,-0.013501175294424845,-0.007803652589209378,113
LungParench,11-30_days,0.023149855514148082,0.0015461728000082076,113
LungParench,4-10_days,-0.010779888928034923,0.006257479509804398,113
CO2,0-3_days,-0.0007222722067747064,-0.0030371851287782194,113
CO2,11-30_days,0.00168942192338526,-0.0023109472298529,113
CO2,4-10_days,0.0017286689571231245,0.005348131987266243,113
LVHreport,0-3_days,-0.00013435079361872538,-0.0002027311734855175,113
LVHreport,11-30_days,0.0,-5.147060728631914e-05,113
LVHreport,4-10_days,0.00013435079361872647,0.0002542016003280878,113
Sick,0-3_days,0.08679650697192808,-0.09343861823901534,113
Sick,11-30_days,-0.00770927120699123,-0.04727861559600569,113
Sick,4-10_days,-0.0785674997671409,0.14071723293280228,113
HypoxiaInO2,0-3_days,-0.0011184136461933095,-0.0016686328873038291,113
HypoxiaInO2,11-30_days,0.0,-0.0030940861068665983,113
HypoxiaInO2,4-10_days,0.0011184136461933134,0.00476271846331656,113
Disease,0-3_days,0.010054153322097137,0.02288729190826416,113
Disease,11-30_days,0.015997189159918948,-0.11688684007152915,113
Disease,4-10_days,-0.028115693731669802,0.09399954363703728,113
CO2Report,0-3_days,-0.0002370704370916455,-0.028434496130794285,114
CO2Report,11-30_days,-2.7332827877785827e-21,0.025312966001220048,114
CO2Report,4-10_days,0.0002370704370916306,0.0031215273682028057,114
ChestXray,0-3_days,-0.0031490104099292948,-0.0023813229380175473,114
ChestXray,11-30_days,-0.00164639131608218,-0.006861479891231283,114
ChestXray,4-10_days,0.0047144492372550376,0.009242798811756074,114
LowerBodyO2,0-3_days,-0.0008872015124022113,0.012513995366171003,114
LowerBodyO2,11-30_days,7.399791213468015e-05,-0.00686241862596944,114
LowerBodyO2,4-10_days,0.0008266096703004854,-0.005651577337412164,114
GruntingReport,0-3_days,-2.6070877040840375e-08,-0.008162541375495493,114
GruntingReport,11-30_days,0.0,0.007133637624792755,114
GruntingReport,4-10_days,2.607087703962904e-08,0.0010289049451239407,114
RUQO2,0-3_days,-0.0007160131843192755,-0.004279242381453514,114
RUQO2,11-30_days,0.00014774144186476492,0.0031293813115917148,114
RUQO2,4-10_days,0.0005798813773753488,0.0011498607299290598,114
XrayReport,0-3_days,0.001651598728284418,-0.018444680280517788,114
XrayReport,11-30_days,-0.0015820162731440472,0.012904074670514092,114
XrayReport,4-10_days,-2.68860349690803e-05,0.005540605598362162,114
HypDistrib,0-3_days,8.06359973776952e-05,0.0008474782248958945,114
HypDistrib,11-30_days,-1.0323217535353416e-05,-0.000915589829091914,114
HypDistrib,4-10_days,-7.225228397113072e-05,6.81121088564396e-05,114
BirthAsphyxia,0-3_days,-0.0010713514888002207,0.00029271272011101247,114
BirthAsphyxia,11-30_days,-0.0001804495721705185,0.0005726748576853425,114
BirthAsphyxia,4-10_days,0.001329651674746711,-0.0008653874369338155,114
DuctFlow,0-3_days,-0.004539920613115752,-0.022009487561881542,114
DuctFlow,11-30_days,-0.007001772334635894,-0.00015246679773554207,114
DuctFlow,4-10_days,0.011529122378408627,0.02216195498709567,114
LungFlow,0-3_days,0.0009620693709008494,-0.0037351268529891967,114
LungFlow,11-30_days,-0.004069116263409237,0.0102886177028995,114
LungFlow,4-10_days,0.0032762536646490357,-0.006553492641542107,114
CardiacMixing,0-3_days,-0.00028128708977040933,-0.010795125265140086,114
CardiacMixing,11-30_days,-2.531044341277935e-05,0.005868668264010921,114
CardiacMixing,4-10_days,0.0003061727973563334,0.004926458110567182,114
Grunting,0-3_days,-0.0037026801149236013,0.00558658093214035,114
Grunting,11-30_days,0.00018126363690049223,-0.0020361510664224625,114
Grunting,4-10_days,0.0035957873372821332,-0.003550429195165634,114
LVH,0-3_days,-0.002351575228171633,0.00327038730494678,114
LVH,11-30_days,0.000471631520988792,0.0010666099999798462,114
LVH,4-10_days,0.0019532366682218083,-0.0043369978107512,114
LungParench,0-3_days,-0.004153248351394311,-0.05409130342304706,114
LungParench,11-30_days,-0.006419784042892535,0.029421350623015315,114
LungParench,4-10_days,0.010502697363912624,0.024669955992139878,114
CO2,0-3_days,-0.03698372917241412,0.06990701402071864,114
CO2,11-30_days,0.03708815055281076,-0.06385232217959129,114
CO2,4-10_days,-0.00010442138039661607,-0.0060546907200478015,114
LVHreport,0-3_days,-0.0004389363395400085,0.0011749624321237206,114
LVHreport,11-30_days,0.00020827734037822258,-0.0002134543308056891,114
LVHreport,4-10_days,0.0002508531290319152,-0.0009615080943331122,114
Sick,0-3_days,-0.0006512761529266338,-0.010845777289941906,114
Sick,11-30_days,0.0001919877414160437,-0.002450456394581124,114
Sick,4-10_days,0.0007179214720668094,0.01329623336205259,114
HypoxiaInO2,0-3_days,-0.00399016921516322,0.0019422993808984757,114
HypoxiaInO2,11-30_days,0.004247561829427245,-0.0022803800471592694,114
HypoxiaInO2,4-10_days,-0.000251172219356877,0.0003380828630179167,114
Disease,0-3_days,-0.07107658479426415,0.0506446586176753,114
Disease,11-30_days,0.07880628263006421,-0.04263982044241857,114
Disease,4-10_days,-0.007673089782409076,-0.008004832018632441,114
CO2Report,0-3_days,0.0009940773803141338,-0.007357995202764869,115
CO2Report,11-30_days,-0.00012759112490287489,-0.0063613887288374825,115
CO2Report,4-10_days,-0.0008664862554112552,0.013719381673727184,115
ChestXray,0-3_days,-0.002715960739523198,-0.004828473532106727,115
ChestXray,11-30_days,-0.004379913175512735,0.03650486331433058,115
ChestXray,4-10_days,0.007170841894833921,-0.03167638869956136,115
LowerBodyO2,0-3_days,5.748200553841074e-05,-0.006756638146471232,115
LowerBodyO2,11-30_days,0.0,0.001175662552122958,115
LowerBodyO2,4-10_days,-5.748200553841153e-05,0.0055809749604668465,115
GruntingReport,0-3_days,-8.474864162491971e-05,0.0076175601687282326,115
GruntingReport,11-30_days,-4.086380985802864e-06,-0.00017703969962894916,115
GruntingReport,4-10_days,9.03663140970142e-05,-0.007440520563395694,115
RUQO2,0-3_days,1.4958077922059976e-06,-0.021218173029483298,115
RUQO2,11-30_days,2.4448863636363654e-05,0.0794104547041934,115
RUQO2,4-10_days,-2.5944671428571397e-05,-0.05819228464388289,115
XrayReport,0-3_days,-7.998104617604642e-05,0.006840694914571941,115
XrayReport,11-30_days,7.998104617604615e-05,-0.006580442097038031,115
XrayReport,4-10_days,0.0,-0.00026025312195997684,115
HypDistrib,0-3_days,-2.111626734224982e-05,0.003054264560341835,115
HypDistrib,11-30_days,2.1598751407025985e-05,-0.0014918400504393503,115
HypDistrib,4-10_days,-4.824840647720018e-07,-0.0015624241507612169,115
BirthAsphyxia,0-3_days,-0.0035042873090648245,0.007602669559419155,115
BirthAsphyxia,11-30_days,0.000847381489361948,0.0008863456803373992,115
BirthAsphyxia,4-10_days,0.0026419155609326422,-0.00848901541903615,115
DuctFlow,0-3_days,-0.0030909856030295365,0.03167197102447972,115
DuctFlow,11-30_days,0.0010741399043881488,0.031325055425986646,115
DuctFlow,4-10_days,0.002118743082840509,-0.06299702744465321,115
LungFlow,0-3_days,-0.0005623457730493211,-0.029704081676900387,115
LungFlow,11-30_days,2.6939061083630193e-05,0.02789509409107268,115
LungFlow,4-10_days,0.0006217922636964552,0.0018089866824448108,115
CardiacMixing,0-3_days,-0.005193788481716967,-0.010914121575187891,115
CardiacMixing,11-30_days,0.010176099088190251,0.0030013990495353937,115
CardiacMixing,4-10_days,-0.004981450080214525,0.007912722213077358,115
Grunting,0-3_days,-0.0014655907239734815,-0.0005185985704883933,115
Grunting,11-30_days,0.00010675428805471387,-0.0010246734041720628,115
Grunting,4-10_days,0.0013732547111712946,0.0015432720701210201,115
LVH,0-3_days,-0.00885636882131631,0.011849238872528076,115
LVH,11-30_days,0.003047110976231656,-0.0022043538931757214,115
LVH,4-10_days,0.0058264792338025674,-0.009644883942091837,115
LungParench,0-3_days,-0.013538499159144181,-0.0039044795697554947,115
LungParench,11-30_days,0.00681580883911782,-0.0011739984183805063,115
LungParench,4-10_days,0.006732618763412137,0.005078478335635736,115
CO2,0-3_days,2.678494698343461e-05,0.001369085442274809,115
CO2,11-30_days,3.057947858481386e-05,-0.003256927958573215,115
CO2,4-10_days,-1.856848761731601e-05,0.001887842052965425,115
LVHreport,0-3_days,0.011856684705717466,-0.006315286820754409,115
LVHreport,11-30_days,-0.011309137711057116,0.03608005777263315,115
LVHreport,4-10_days,-0.0005475469946603723,-0.029764775179792195,115
Sick,0-3_days,0.0014305955387316593,0.0012166662234812974,115
Sick,11-30_days,-0.0008137260493275894,-0.0006020323513075709,115
Sick,4-10_days,-0.0006170926313271725,-0.0006146339839324355,115
HypoxiaInO2,0-3_days,-0.010503334713276113,0.08407259837258607,115
HypoxiaInO2,11-30_days,0.012300045677696167,-0.09313863539195154,115
HypoxiaInO2,4-10_days,-0.0017173018434992842,0.009066034884890542,115
Disease,0-3_days,-0.053318188506552684,0.10553402692079544,115
Disease,11-30_days,0.03462894769560573,-0.09515998538583517,115
Disease,4-10_days,0.018720070540773143,-0.01037404827773571,115
CO2Report,0-3_days,0.0,-0.003728887119796127,116
CO2Report,11-30_days,0.0,0.0004990623093908652,116
CO2Report,4-10_days,0.0,0.0032298259885283186,116
ChestXray,0-3_days,0.20694413737122663,-0.0016733405739068985,116
ChestXray,11-30_days,-0.20478409669547648,0.0009919484809506685,116
ChestXray,4-10_days,-0.0018594073225146235,0.0006813938068808056,116
LowerBodyO2,0-3_days,0.0004715016199167461,-0.010360308629460633,116
LowerBodyO2,11-30_days,-0.0006827623184774393,-0.002353857601119671,116
LowerBodyO2,4-10_days,-1.7493273393730523e-05,0.012714168113307096,116
GruntingReport,0-3_days,-6.473466416594508e-05,-0.0010935092903673648,116
GruntingReport,11-30_days,6.473466416594485e-05,0.0011491688853129745,116
GruntingReport,4-10_days,0.0,-5.565968545852229e-05,116
RUQO2,0-3_days,-0.007584518839581301,0.005769795197993517,116
RUQO2,11-30_days,0.003184231467545896,-0.015042939675040543,116
RUQO2,4-10_days,0.004624766963523535,0.00927314318716526,116
XrayReport,0-3_days,0.23349055367307978,-0.022858183949720116,116
XrayReport,11-30_days,-0.23901442415756263,0.03160326204728335,116
XrayReport,4-10_days,0.005505682600172055,-0.008745079886284656,116
HypDistrib,0-3_days,-0.013207537730976254,0.004187763500958681,116
HypDistrib,11-30_days,-0.0063408994266521326,0.011865596335846931,116
HypDistrib,4-10_days,0.01954118656347825,-0.016053359558572993,116
BirthAsphyxia,0-3_days,-0.008045548534261315,0.0009015098190866411,116
BirthAsphyxia,11-30_days,0.00665601915751575,-0.0006572407274506987,116
BirthAsphyxia,4-10_days,0.0017787807729822136,-0.00024426979740383104,116
DuctFlow,0-3_days,-0.02156356868138585,-0.0029187091626226903,116
DuctFlow,11-30_days,0.024293694222883723,-0.016069903259631247,116
DuctFlow,4-10_days,-0.002730125541497839,0.018988613004330544,116
LungFlow,0-3_days,-0.004396791932275531,0.008006385408807546,116
LungFlow,11-30_days,0.003710309771856987,-0.005506028304225765,116
LungFlow,4-10_days,0.0006864821604185323,-0.0025003537838347257,116
CardiacMixing,0-3_days,-0.007424845929979472,-0.059184759445488455,116
CardiacMixing,11-30_days,-0.00039626177140289514,0.04725927953608334,116
CardiacMixing,4-10_days,0.007848959892452004,0.011925478094490245,116
Grunting,0-3_days,0.025744998496874335,-0.003721734816208482,116
Grunting,11-30_days,-0.032007181278340145,-0.004193230968667194,116
Grunting,4-10_days,0.0061147413165504325,0.007914965457748621,116
LVH,0-3_days,-0.016822676948928965,0.0034510477096773686,116
LVH,11-30_days,0.01434647610731572,0.0010564965242519974,116
LVH,4-10_days,0.0024752793677609176,-0.004507544250227511,116
LungParench,0-3_days,0.03222856944808751,-0.079983074888587,116
LungParench,11-30_days,-0.00939233477756199,0.1091919981315732,116
LungParench,4-10_days,-0.023036239277536123,-0.029208922700490803,116
